statement,label
"Rio Tinto has headquarters in France, and Pfizer doesn't engage in the provision of insurance and financial products.",0
"Caterpillar doesn't have headquarters in Rome, and Brookfield Asset Management operates in the industry of Consumer Durables.",0
"Deutsche Post engages in the design, manufacture, and sale of smartphones, personal computers, tablets, wearables and accessories, and other variety of related services, and AXA doesn't engage in providing online and mobile marketplaces in retail and wholesale trade.",0
"Postal Savings Bank of China doesn't have headquarters in United States, and CNOOC is a diversified, community-based financial services company.",0
"Charter Communications doesn't engage in the provision of financial products and services, including personal, commercial, corporate, and investment banking, and Sberbank doesn't operate in the industry of banking.",0
"Sony operates in the industry of Banking, and Hon Hai Precision doesn't operate in the industry of technology hardware & equipment.",0
"China Construction Bank doesn't have headquarters in United States, and Santander has headquarters in Spain.",1
"Moller - Maersk operates in the industry of transportation, and Prudential Financial operates in the industry of diversified financials.",1
"UnitedHealth Group doesn't operate in the industry of Diversified Financials, and Medtronic doesn't have headquarters in Ireland.",0
"Munich Reinsurance doesn't engage in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products, and Comcast operates in the industry of Banking.",0
"State Bank of India engages in the provision of commercial banking services, and U.S. Bancorp has headquarters in South Korea.",0
"Toyota Motor has headquarters in United States, and SK Hynix doesn't operate in the industry of Conglomerates.",0
"Iberdrola isn't a holding company that engages in the generation, distribution, trading and marketing of electricity, and Exxon Mobil doesn't engage in the exploration, development, and distribution of oil, gas, and petroleum products.",0
"Wells Fargo doesn't have headquarters in United States, and Amazon.com doesn't operate in the industry of retailing.",0
"Stellantis doesn't have headquarters in United States, and Caterpillar doesn't have headquarters in Rome.",1
"Medtronic doesn't have headquarters in Ireland, and Taiwan Semiconductor Manufacturing Company doesn't engage in the design, development, manufacture, and sale of fully electric vehicles, energy generation and storage systems.",0
"Saudi Arabian Oil Company (Saudi Aramco) doesn't have headquarters in Saudi Arabia, and VINCI doesn't operate in the industry of construction.",0
"BASF doesn't engage in the provision of chemical products, and LVMH Moet Hennessy Louis Vuitton operates in the industry of household & personal products.",0
"Dell Technologies doesn't have headquarters in France, and Raytheon Technologies has headquarters in United States.",1
"Cathay Financial engages in the provision of financial services, and Taiwan Semiconductor Manufacturing Company doesn't operate in the industry of Chemicals.",1
"Nestle doesn't have headquarters in Switzerland, and Honeywell doesn't operate in the industry of IT Software & Services.",0
"Brookfield Asset Management doesn't operate in the industry of Consumer Durables, and Sumitomo Mitsui Financial doesn't operate in the industry of banking.",0
"Anthem has headquarters in United States, and Citigroup is a holding company that engages in the provision of financial products and services.",1
"Morgan Stanley is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services, and Fubon Financial operates in the industry of insurance.",0
"Verizon Communications doesn't have headquarters in Japan, and Glencore doesn't operate in the industry of Telecommunications Services.",1
"Truist Financial operates in the industry of Banking, and Visa doesn't operate in the industry of United States.",0
"Shell operates in the industry of oil & gas operations, and The Home Depot operates in the industry of retailing.",1
"Enbridge doesn't operate in the industry of Insurance, and Mitsui engages in the designing, manufacturing, and selling of cars, trucks and automobile parts.",0
"Brookfield Asset Management engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity, and Capital One doesn't have headquarters in India.",1
"Toyota Motor doesn't have headquarters in United States, and Linde operates in the industry of Construction.",0
"Capital One has headquarters in India, and Lloyds Banking Group operates in the industry of banking.",0
"Bank of Nova Scotia has headquarters in Taiwan, and Electricite de France doesn't engage in power generation, transmission, distribution, supply and trading activities.",0
"Fubon Financial doesn't have headquarters in Taiwan, and Saudi Arabian Oil Company (Saudi Aramco) operates in the industry of oil & gas operations.",0
"Citigroup doesn't operate in the industry of Telecommunications Services, and CITIC operates in the industry of Banking.",0
"Lloyds Banking Group isn't a financial services company, which engages in the provision of a wide range of banking and financial services, and Poly Developments & Holdings Group doesn't engage in property development, commodity residential building distribution, and property management.",0
"Agricultural Bank of China doesn't operate in the industry of Food, Drink & Tobacco, and Sony doesn't engage in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets.",0
"Capital One doesn't have headquarters in India, and Novartis isn't a holding company, which engages in the development, manufacture, and marketing of healthcare products.",0
"It's not true that Morgan Stanley is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services, and Petrobras doesn't have headquarters in France.",1
"Dow operates in the industry of chemicals, and Itau Unibanco Holding doesn't have headquarters in China.",1
"Truist Financial doesn't operate as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities, and Costco Wholesale doesn't operate in the industry of retailing.",0
"Chevron doesn't have headquarters in Germany, and Itau Unibanco Holding doesn't have headquarters in Brazil.",0
"Honda Motor doesn't engage in oil and gas exploration, production, and distribution activities, and Wells Fargo doesn't have headquarters in Saudi Arabia.",1
"GlaxoSmithKline has headquarters in United Kingdom, and Hon Hai Precision operates in the industry of technology hardware & equipment.",1
"China Construction Bank has headquarters in United States, and Rosneft operates in the industry of Gas & Oil Operations.",0
"Telefonica doesn't have headquarters in Spain, and Truist Financial has headquarters in United Kingdom.",0
"Sberbank operates in the industry of Consumer Durables, and Oracle operates in the industry of it software & services.",0
"Reliance Industries doesn't operate in the industry of Semiconductors, and Walt Disney doesn't have headquarters in United States.",0
"Sony doesn't operate in the industry of Banking, and American Express has headquarters in France.",0
"Public Joint Stock Company Gazprom doesn't have headquarters in Russia, and American International Group doesn't engage in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers.",0
"Novartis operates in the industry of Banking, and It's not true that CITIC engages in the following business activities: housing construction, real estate development and investment, infrastructure construction and investment, prospecting and design, and overseas industries.",0
"AbbVie (ABBV) doesn't have headquarters in United States, and American International Group has headquarters in Ireland.",0
"GlaxoSmithKline has headquarters in United Kingdom, and Fubon Financial doesn't operate in the industry of insurance.",0
"MetLife doesn't operate in the industry of insurance, and Bayerische Motoren Werke (BMW) engages in the manufacture and sale of automobiles and motorcycles.",0
"Accenture doesn't operate in the industry of it software & services, and Santander doesn't have headquarters in Spain.",0
"Eni has headquarters in Switzerland, and Pfizer has headquarters in China.",0
"Nippon Telegraph & Telephone engages in the provision of banking and financial services, and VINCI doesn't operate in the industry of Insurance.",0
"AIA Group has headquarters in United States, and Cathay Financial doesn't have headquarters in Taiwan.",0
"Prudential Financial has headquarters in United States, and China Telecom has headquarters in Germany.",0
"Morgan Stanley doesn't have headquarters in South Korea, and VINCI doesn't operate in the industry of Insurance.",1
"Abbott Laboratories is a holding company that engages in the research and development, manufacture and sale of products in the healthcare field, and Brookfield Asset Management operates in the industry of Consumer Durables.",0
"Cathay Financial has headquarters in Russia, and Broadcom isn't a global technology company, which designs, develops and supplies semiconductor and infrastructure software solutions.",0
"Itau Unibanco Holding has headquarters in China, and Tencent Holdings doesn't operate in the industry of Retailing.",0
"Toyota Motor has headquarters in United States, and Caterpillar doesn't operate in the industry of capital goods.",0
"Intesa Sanpaolo operates in the industry of Trading Companies, and UnitedHealth Group doesn't engage in the provision of healthcare coverage, software and data consultancy services.",0
"AT&T engages in business of product trading and business investment activities, and America Movil doesn't engage in the provision of telecommunications services.",0
"ANZ doesn't have headquarters in Australia, and Honda Motor engages in oil and gas exploration, production, and distribution activities.",0
"ConocoPhillips doesn't operate in the industry of Semiconductors, and Sumitomo Mitsui Financial doesn't have headquarters in China.",1
"HCA Healthcare isn't a health care services company, which engages in operating hospitals, freestanding surgery centers and emergency rooms, and urgent care centers, and America Movil doesn't engage in the provision of telecommunications services.",0
"Caterpillar doesn't operate in the industry of capital goods, and LVMH Moet Hennessy Louis Vuitton operates in the industry of household & personal products.",0
"Intel has headquarters in Russia, and Generali Group engages in the provision of insurance and financial products.",0
"National Australia Bank has headquarters in Australia, and PNC Financial Services operates in the industry of banking.",1
"LukOil has headquarters in China, and Chevron doesn't engage in the provision of administrative, financial management and technology support for energy and chemical operations.",0
"Pfizer has headquarters in China, and Truist Financial operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities.",0
"CITIC doesn't operate in the industry of Banking, and Anheuser-Busch InBev doesn't operate in the industry of food, drink & tobacco.",0
"BASF is a financial holding company. It provides financial and investment banking services, and Credit Agricole doesn't have headquarters in France.",0
"Sumitomo Mitsui Financial doesn't operate in the industry of banking, and Intesa Sanpaolo operates as a financial holding company that engages in the provision of financial products and services.",0
"PetroChina engages in the provision of innovative memory and storage solutions, and Raytheon Technologies doesn't have headquarters in China.",0
"Telefonica doesn't engage in the provision of communication, information and entertainment solutions, and Morgan Stanley doesn't operate in the industry of Chemicals.",0
"Unilever engages in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories, and Mizuho Financial operates as a holding company which engages in the provision of financial services such as banking, trust banking, securities, and other businesses.",1
"Goldman Sachs Group doesn't operate in the industry of diversified financials, and It's not true that Nestle operates in the industry of Banking.",0
"Nestle doesn't engage in the production and distribution of cars, trucks and vans, and Sberbank doesn't have headquarters in France.",1
"Chevron operates in the industry of Banking, and It's not true that Morgan Stanley is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services.",0
"Prudential Financial operates in the industry of diversified financials, and Oracle doesn't engage in the provision of products and services that address all aspects of corporate information technology environments.",0
"Postal Savings Bank of China doesn't have headquarters in China, and Verizon Communications has headquarters in Japan.",0
"Electricite de France doesn't engage in power generation, transmission, distribution, supply and trading activities, and Nestle doesn't engage in the production and distribution of cars, trucks and vans.",0
"Oracle operates in the industry of Consumer Durables, and Amazon.com engages in the manufacture of luxury goods.",0
"Exxon Mobil has headquarters in Switzerland, and HSBC Holdings has headquarters in United Kingdom.",0
"BASF engages in the provision of chemical products, and JPMorgan Chase doesn't operate as a holding company that engages in the management of its group companies.",1
"GlaxoSmithKline is a holding company that engages in the provision of financial management solutions, and United Parcel Service engages in the provision of telecommunication services.",0
"Bayerische Motoren Werke (BMW) doesn't engage in the manufacture and sale of automobiles and motorcycles, and Pfizer doesn't operate in the industry of insurance.",0
"Rosneft operates in the industry of Gas & Oil Operations, and It's not true that Westpac Banking is an investment holding company, which engages in the provision of life insurance.",1
"KDDI doesn't engage in the exploration, production, refining and sale of oil, gas, electricity and chemicals, and Brookfield Asset Management doesn't engage in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity.",0
"Verizon Communications doesn't have headquarters in Japan, and Poly Developments & Holdings Group has headquarters in China.",1
"Bank of China has headquarters in China, and IBM operates in the industry of Insurance.",0
"The Home Depot doesn't engage in the provision of telecommunication and information technology services, and Exxon Mobil engages in the exploration, development, and distribution of oil, gas, and petroleum products.",1
"ENGIE doesn't engage in the provision of electricity, natural gas, and energy related services, and Microsoft doesn't have headquarters in United States.",0
"KDDI engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals, and Barclays operates in the industry of banking.",0
"BNP Paribas has headquarters in China, and Mitsubishi doesn't operate in the industry of trading companies.",0
"UnitedHealth Group engages in the provision of healthcare coverage, software and data consultancy services, and Broadcom operates in the industry of semiconductors.",1
"Poly Developments & Holdings Group operates as a holding company that engages in the provision of insurance and asset management services, and American Express operates in the industry of diversified financials.",0
"Brookfield Asset Management operates in the industry of diversified financials, and Bank of America has headquarters in United States.",1
"Deutsche Post engages in the design, manufacture, and sale of smartphones, personal computers, tablets, wearables and accessories, and other variety of related services, and Poly Developments & Holdings Group has headquarters in China.",0
"PepsiCo doesn't have headquarters in the United States, and Procter & Gamble is the world's largest home improvement specialty retailer.",0
"BP doesn't engage in the provision of financial products and banking services, and Ford Motor doesn't engage in the exploration, production, transport, refining, and marketing of petroleum and petroleum-derived products.",1
"Honda Motor doesn't operate in the industry of consumer durables, and China State Construction Engineering has headquarters in China.",0
"VINCI operates in the industry of Insurance, and Intel doesn't engage in the design, manufacture and sale of computer products and technologies.",0
"Honeywell doesn't have headquarters in United States, and Cathay Financial doesn't engage in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories.",0
"AbbVie (ABBV) is a research-based biopharmaceutical company, which engages in the development and sale of pharmaceutical products, and Cathay Financial doesn't have headquarters in Taiwan.",0
"Apple engages in the design, manufacture, and sale of smartphones, personal computers, tablets, wearables and accessories, and other variety of related services, and Dow doesn't have headquarters in Italy.",1
"Brookfield Asset Management has headquarters in United States, and Alphabet doesn't operate in the industry of it software & services.",0
"Citigroup isn't a holding company that engages in the provision of financial products and services, and ENGIE has headquarters in United States.",0
"Unilever engages in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories, and Bank of Communications doesn't engage in the provision of banking and financial services.",0
"Citigroup isn't a holding company that engages in the provision of financial products and services, and Stellantis doesn't operate in the industry of Food, Drink & Tobacco.",0
"Intesa Sanpaolo operates as a financial holding company that engages in the provision of financial products and services, and Airbus Group engages in the design, manufacture, delivery and provision of aerospace products, space and related services.",0
"Costco Wholesale doesn't operate in the industry of retailing, and Citigroup has headquarters in United States.",0
"Mercedes-Benz Group has headquarters in United States, and Westpac Banking doesn't operate in the industry of Consumer Durables.",0
"UnitedHealth Group operates in the industry of Diversified Financials, and ENGIE doesn't operate in the industry of Drugs & Biotechnology.",0
"Deutsche Telekom doesn't operate as a financial holding company that engages in the provision of financial products and services, and Intesa Sanpaolo operates as a financial holding company that engages in the provision of financial products and services.",0
"Walt Disney doesn't have headquarters in United States, and PNC Financial Services has headquarters in United States.",0
"Nestle doesn't have headquarters in Switzerland, and Alibaba Group operates in the industry of Construction.",0
"E.ON engages in the provision of energy solutions, and AIA Group has headquarters in United States.",0
"Barclays doesn't operate in the industry of Retailing, and Procter & Gamble isn't the world's largest home improvement specialty retailer.",1
"UnitedHealth Group engages in the provision of healthcare coverage, software and data consultancy services, and Deere & Company doesn't have headquarters in United States.",0
"Dow doesn't have headquarters in Italy, and Honeywell operates in the industry of IT Software & Services.",0
"Sberbank doesn't have headquarters in Russia, and Bank of Nova Scotia has headquarters in Canada.",0
"Banco Bradesco doesn't engage in the provision of financial and insurance services, and PNC Financial Services doesn't operate in the industry of banking.",0
"GlaxoSmithKline has headquarters in United Kingdom, and Sberbank doesn't operate in the industry of Consumer Durables.",1
"Nestle engages in the production and distribution of cars, trucks and vans, and Oracle doesn't operate in the industry of it software & services.",0
"Charter Communications operates in the industry of Oil & Gas Operations, and Itau Unibanco Holding has headquarters in China.",0
"Citigroup is a holding company that engages in the provision of financial products and services, and HCA Healthcare doesn't have headquarters in United Kingdom.",1
"Novartis is a holding company, which engages in the development, manufacture, and marketing of healthcare products, and America Movil doesn't operate in the industry of telecommunications services.",0
"Bank of Communications doesn't engage in the provision of banking and financial services, and Siemens doesn't operate in the industry of Oil & Gas Operations.",0
"Munich Reinsurance doesn't operate in the industry of insurance, and Prudential Financial operates in the industry of diversified financials.",0
"It's not true that Morgan Stanley is a holding company, which engages in the provision of a portfolio of transportation, e-commerce, and business services, and Abbott Laboratories doesn't have headquarters in United States.",0
"Unilever doesn't engage in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories, and Dell Technologies doesn't have headquarters in France.",0
"Deutsche Post engages in the design, manufacture, and sale of smartphones, personal computers, tablets, wearables and accessories, and other variety of related services, and Agricultural Bank of China has headquarters in Hong Kong.",0
"Generali Group doesn't have headquarters in Italy, and IBM doesn't have headquarters in United States.",0
"British American Tobacco operates as a global financial services company, and Raytheon Technologies engages in the provision of mail and logistics services.",0
"Sberbank doesn't engage in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers, and Ford Motor doesn't engage in the manufacture, distribution and sale of automobiles.",0
"Raytheon Technologies doesn't engage in the provision of mail and logistics services, and ConocoPhillips operates in the industry of Semiconductors.",0
"Stellantis doesn't have headquarters in Netherlands, and It's not true that Tokio Marine Holdings operates in the industry of Retailing.",0
"Oracle operates in the industry of it software & services, and AXA doesn't engage in providing online and mobile marketplaces in retail and wholesale trade.",1
"AT&T operates in the industry of telecommunications services, and China Shenhua Energy doesn't engage in the production and marketing of metal, mineral, and energy and agricultural commodities.",1
"Prudential Financial engages in the provision of financial products and services including life insurance, annuities, mutual funds, and investment management to both individual and institutional customers, and BNP Paribas engages in the provision of banking and financial services.",1
"Walgreens doesn't have headquarters in United States, and Sumitomo Mitsui Financial doesn't have headquarters in China.",0
"Generali Group doesn't have headquarters in Italy, and Toyota Motor doesn't have headquarters in United States.",0
"JPMorgan Chase doesn't have headquarters in China, and Sony has headquarters in United States.",0
"Walgreens doesn't have headquarters in United States, and Mercedes-Benz Group doesn't have headquarters in United States.",0
"Electricite de France doesn't have headquarters in France, and Raytheon Technologies has headquarters in United States.",0
"Shell doesn't engage in oil and natural gas production, and Munich Reinsurance has headquarters in Germany.",0
"Intesa Sanpaolo doesn't operate as a financial holding company that engages in the provision of financial products and services, and Apple doesn't engage in the provision of banking and related financial services.",1
"Poly Developments & Holdings Group engages in property development, commodity residential building distribution, and property management, and Bayerische Motoren Werke (BMW) doesn't engage in the manufacture and sale of automobiles and motorcycles.",0
"JPMorgan Chase isn't a financial holding company. It doesn't provide financial and investment banking services, and Chevron doesn't operate in the industry of Banking.",0
"Alibaba Group engages in the manufacture and sale of automobiles, motorcycles and power products, and Wells Fargo doesn't operate in the industry of banking.",0
"Visa operates in the industry of business services & supplies, and Toyota Motor doesn't have headquarters in United States.",1
"Lloyds Banking Group doesn't operate in the industry of banking, and Hitachi doesn't engage in the manufacture and sale of electrical equipment.",0
"The Home Depot doesn't engage in the provision of telecommunication and information technology services, and Roche Holding doesn't operate in the industry of drugs & biotechnology.",0
"Mizuho Financial isn't a banking services company, it doesn't engage in the provision of banking services to individuals, companies, and institutions, and It's not true that Equinor is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries.",1
"Goldman Sachs Group doesn't engage in global investment banking, securities and investment management, which provides financial services, and LukOil doesn't have headquarters in China.",0
"VINCI operates in the industry of Insurance, and Mitsubishi has headquarters in Japan.",0
"Mitsui doesn't engage in the designing, manufacturing, and selling of cars, trucks and automobile parts, and Saudi Arabian Oil Company (Saudi Aramco) doesn't operate in the industry of oil & gas operations.",0
"PNC Financial Services doesn't operate in the industry of Aerospace & Defense, and UnitedHealth Group operates in the industry of Diversified Financials.",0
"AT&T engages in business of product trading and business investment activities, and Saudi Arabian Oil Company (Saudi Aramco) has headquarters in Saudi Arabia.",0
"Hitachi doesn't have headquarters in Japan, and UBS Group operates in the industry of Aerospace & Defense.",0
"Thermo Fisher Scientific operates in the industry of healthcare equipment & services, and Oracle doesn't operate in the industry of it software & services.",0
"ENGIE doesn't engage in the provision of electricity, natural gas, and energy related services, and Petrobras doesn't have headquarters in France.",0
"Iberdrola has headquarters in Canada, and Anglo American doesn't operate in the industry of materials.",0
"Stellantis doesn't operate in the industry of Food, Drink & Tobacco, and Raytheon Technologies doesn't engage in the provision of mail and logistics services.",1
"Micron Technology doesn't have headquarters in United States, and Itochu doesn't have headquarters in United States.",0
"Pfizer doesn't engage in the discovery, development, manufacturing, marketing, distribution, and selling of biopharmaceutical products worldwide, and Volkswagen Group operates in the industry of consumer durables.",0
"Glencore doesn't operate in the industry of Telecommunications Services, and Chevron operates in the industry of oil & gas operations.",1
"Novartis has headquarters in Japan, and Chevron has headquarters in Germany.",0
"Telefonica doesn't have headquarters in Spain, and Amazon.com engages in the manufacture of luxury goods.",0
"Anglo American isn't a mining company, which engages in the exploration and mining of precious base metals and ferrous metals, and Credit Agricole has headquarters in France.",0
"Abbott Laboratories isn't a holding company that engages in the research and development, manufacture and sale of products in the healthcare field, and SK Hynix doesn't operate in the industry of semiconductors.",0
"Bristol Myers Squibb engages in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products, and Sberbank doesn't engage in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers.",1
"Taiwan Semiconductor Manufacturing Company doesn't operate in the industry of Chemicals, and State Bank of India operates in the industry of Oil & Gas Operations.",0
"Citigroup doesn't have headquarters in United States, and Deutsche Telekom engages in the provision of telecommunication and information technology services.",0
"Petrobras doesn't have headquarters in France, and Brookfield Asset Management engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity.",1
"BBVA doesn't operate in the industry of banking, and Poly Developments & Holdings Group doesn't engage in property development, commodity residential building distribution, and property management.",0
"Bank of Communications doesn't engage in the provision of banking and financial services, and Anglo American is a mining company, which engages in the exploration and mining of precious base metals and ferrous metals.",0
"America Movil doesn't operate in the industry of telecommunications services, and Mitsui doesn't engage in the designing, manufacturing, and selling of cars, trucks and automobile parts.",0
"China Shenhua Energy doesn't operate in the industry of Transportation, and Banco Bradesco doesn't engage in the provision of financial and insurance services.",0
"Anheuser-Busch InBev operates in the industry of food, drink & tobacco, and Walt Disney doesn't have headquarters in United States.",0
"MetLife doesn't have headquarters in United States, and Broadcom engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity.",0
"BHP Group doesn't have headquarters in Canada, and MetLife doesn't have headquarters in Australia.",1
"Citigroup operates in the industry of Telecommunications Services, and China Life Insurance has headquarters in China.",0
"Banco Bradesco doesn't engage in the provision of financial and insurance services, and China State Construction Engineering doesn't have headquarters in China.",0
"Taiwan Semiconductor Manufacturing Company doesn't engage in the design, development, manufacture, and sale of fully electric vehicles, energy generation and storage systems, and Apple doesn't engage in the provision of banking and related financial services.",1
"ArcelorMittal doesn't have headquarters in Canada, and Intesa Sanpaolo doesn't operate as a financial holding company that engages in the provision of financial products and services.",1
"GlaxoSmithKline doesn't have headquarters in United Kingdom, and Poly Developments & Holdings Group doesn't have headquarters in China.",0
"Dell Technologies operates in the industry of Media, and Vale doesn't operate in the industry of Banking.",0
"Cisco Systems doesn't engage in the exploration, production, refining and sale of oil, gas, electricity and chemicals, and Iberdrola doesn't operate in the industry of Banking.",1
"MetLife has headquarters in Australia, and American International Group has headquarters in United States.",0
"Poly Developments & Holdings Group doesn't have headquarters in China, and Medtronic has headquarters in Ireland.",0
"Raytheon Technologies has headquarters in United States, and Thermo Fisher Scientific doesn't have headquarters in South Korea.",1
"Linde doesn't operate in the industry of Construction, and Sumitomo Mitsui Financial has headquarters in China.",0
"Bank of Communications doesn't have headquarters in China, and Bank of China engages in the provision of banking and financial services.",0
"Tokio Marine Holdings operates in the industry of Retailing, and Charter Communications doesn't operate in the industry of media.",0
"Bank of China engages in the provision of banking and financial services, and General Motors operates in the industry of consumer durables.",1
"Lockheed Martin doesn't have headquarters in United States, and Siemens doesn't engage in property development, commodity residential building distribution, and property management.",0
"Saudi Arabian Oil Company (Saudi Aramco) operates in the industry of oil & gas operations, and Sberbank doesn't have headquarters in Russia.",0
"Moller - Maersk doesn't engage in shipping, energy, transportation, offshore drilling, and retail activities, and VINCI operates in the industry of Insurance.",0
"UBS Group isn't a holding company that engages in the provision of financial management solutions, and Pfizer engages in the provision of insurance and financial products.",0
"VINCI doesn't operate in the industry of Insurance, and Sony doesn't engage in the provision of digital payment services. It also doesn't facilitate global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities.",1
"Dell Technologies doesn't have headquarters in France, and Anthem engages in the provision of products and services that address all aspects of corporate information technology environments.",0
"National Australia Bank doesn't operate in the industry of banking, and Bank of China doesn't engage in the exploration, development, production and sale of crude oil & gas. It doesn't involve in refining, transportation, and sale of petroleum products.",0
"Medtronic doesn't have headquarters in Ireland, and UnitedHealth Group doesn't operate in the industry of Diversified Financials.",0
"Mizuho Financial isn't a banking services company, it doesn't engage in the provision of banking services to individuals, companies, and institutions, and MetLife engages in owning and operating of general merchandise stores.",0
"Lockheed Martin has headquarters in United States, and BNP Paribas doesn't have headquarters in China.",1
"Sberbank doesn't provide commercial banking and financial services, and National Australia Bank doesn't have headquarters in Australia.",0
"Oracle operates in the industry of it software & services, and Fubon Financial has headquarters in Canada.",0
"Shell doesn't have headquarters in Canada, and Bayerische Motoren Werke (BMW) doesn't engage in the manufacture and sale of automobiles and motorcycles.",0
"Bristol Myers Squibb engages in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products, and Sberbank engages in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers.",0
"Industrial Bank doesn't have headquarters in China, and Caterpillar operates in the industry of capital goods.",0
"Moller - Maersk operates in the industry of transportation, and AT&T doesn't operate in the industry of Trading Companies.",1
"Chevron has headquarters in Germany, and Ford Motor engages in the exploration, production, transport, refining, and marketing of petroleum and petroleum-derived products.",0
"Credit Agricole doesn't have headquarters in France, and Costco Wholesale doesn't engage in the operation of membership warehouses.",0
"KDDI has headquarters in India, and Hitachi doesn't have headquarters in Japan.",0
"Bank of Nova Scotia doesn't have headquarters in Canada, and Target isn't a holding company, which engages in the provision of financial services.",0
"Sberbank doesn't engage in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers, and Alibaba Group engages in the manufacture and sale of automobiles, motorcycles and power products.",0
"Nestle doesn't engage in the production and distribution of cars, trucks and vans, and Goldman Sachs Group engages in global investment banking, securities and investment management, which provides financial services.",1
"Bristol Myers Squibb doesn't engage in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products, and Amazon.com engages in the manufacture of luxury goods.",0
"Pfizer doesn't engage in the provision of insurance and financial products, and Honeywell doesn't operate in the industry of IT Software & Services.",1
"ConocoPhillips operates in the industry of Semiconductors, and Broadcom is a global technology company, which designs, develops and supplies semiconductor and infrastructure software solutions.",0
"Cathay Financial doesn't have headquarters in Taiwan, and Target has headquarters in United States.",0
"Chevron doesn't operate in the industry of oil & gas operations, and Nippon Telegraph & Telephone doesn't engage in the provision of banking and financial services.",0
"Sony doesn't engage in the provision of digital payment services. It also doesn't facilitate global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities, and It's not true that Mitsubishi operates in the industry of Banking.",1
"Walgreens doesn't have headquarters in United States, and Linde has headquarters in United States.",0
"UnitedHealth Group doesn't engage in the provision of healthcare coverage, software and data consultancy services, and Hyundai Motor doesn't have headquarters in South Korea.",0
"BHP Group doesn't have headquarters in Australia, and Honeywell doesn't have headquarters in United States.",0
"Eni doesn't have headquarters in Switzerland, and Itochu doesn't have headquarters in United States.",1
"UnitedHealth Group operates in the industry of Diversified Financials, and Merck & Co. has headquarters in Drugs & Biotechnology.",0
"Moller - Maersk engages in shipping, energy, transportation, offshore drilling, and retail activities, and Walgreens doesn't have headquarters in United States.",0
"Sberbank operates in the industry of Consumer Durables, and Pfizer doesn't have headquarters in China.",0
"Comcast doesn't operate in the industry of Banking, and Intesa Sanpaolo operates in the industry of Trading Companies.",0
"It's not true that Postal Savings Bank of China operates in the industry of Consumer Durables, and UnitedHealth Group doesn't engage in the provision of healthcare coverage, software and data consultancy services.",0
"Sberbank doesn't operate in the industry of Consumer Durables, and Postal Savings Bank of China has headquarters in China.",1
"Wells Fargo doesn't have headquarters in United States, and It's not true that Charter Communications operates in the industry of Oil & Gas Operations.",0
"Ping An Insurance (Group) Company of China has headquarters in France, and Shell doesn't engage in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products.",0
"British American Tobacco operates as a global financial services company, and ENGIE doesn't operate in the industry of Drugs & Biotechnology.",0
"Costco Wholesale doesn't operate in the industry of retailing, and Pfizer engages in the provision of insurance and financial products.",0
"Nestle doesn't have headquarters in Switzerland, and Telefonica has headquarters in France.",0
"CNOOC isn't a diversified, community-based financial services company, and Johnson & Johnson isn't a holding company that engages in the research and development, manufacture and sale of products in the healthcare field.",0
"Moller - Maersk operates in the industry of IT Software & Services, and Linde operates in the industry of Construction.",0
"GlaxoSmithKline is a holding company that engages in the provision of financial management solutions, and Accenture doesn't engage in the provision of management consulting, technology, and outsourcing services.",0
"AT&T operates in the industry of telecommunications services, and Fubon Financial doesn't engage in the provision of financial services.",0
"Costco Wholesale doesn't operate in the industry of Materials, and China Citic Bank doesn't operate in the industry of banking.",0
