statement,label
The Sahara isn't the smallest hot desert.,1
Tornadoes are rapidly rotating columns of air that can cause extensive damage.,1
Tornadoes aren't rapidly rotating columns of air that can cause extensive damage.,0
Fossils are the preserved remains or traces of organisms that live in the present.,0
Fossils aren't the preserved remains or traces of organisms that live in the present.,1
The smallest mammal on Earth is the blue whale.,0
The smallest mammal on Earth isn't the blue whale.,1
"The study of the Earth's metaphysical structure, processes, and history is called meta-geology.",0
"The study of the Earth's metaphysical structure, processes, and history isn't called meta-geology.",1
The only continent without any forests is South America.,0
The only continent with forests is South America.,1
The speed of light is the fastest known speed in the universe.,1
The speed of light isn't the fastest known speed in the universe.,0
The smallest planet in our solar system is Jupiter.,0
The smallest planet in our solar system isn't Jupiter.,1
The tallest building in the world is located in Antarctica.,0
The tallest building in the world isn't located in Antarctica.,1
The Nile River is the longest river in the world.,0
The Nile River isn't the longest river in the world.,1
The smallest country in the world is Canada.,0
The smallest country in the world isn't Canada.,1
The human respiratory system consists of lungs and airways.,1
The human respiratory system doesn't consist of lungs and airways.,0
The tallest tree in the world is a redwood tree named Hyperion.,1
The tallest tree in the world isn't a redwood tree named Hyperion.,0
The planet Venus is the hottest planet in our solar system.,1
The planet Venus isn't the hottest planet in our solar system.,0
The smallest animal in the world is the elephant.,0
The smallest animal in the world isn't the elephant.,1
Humans have wings and can fly.,0
Humans don't have wings and can't fly.,1
The human body is approximately 60% water.,1
The human body isn't approximately 60% water.,0
The planet Saturn is named after the Roman god of agriculture.,1
The planet Saturn isn't named after the Roman god of agriculture.,0
The largest country in the world by land area is Russia.,1
The largest country in the world by land area isn't Russia.,0
A group of fish is called a school.,1
A group of fish isn't called a school.,0
"Our solar system consists of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",1
"Our solar system doesn't consist of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0
Earth has multiple moons.,0
Earth doesn't have multiple moons.,1
Diamonds are made of silicon.,0
Diamonds aren't made of silicon.,1
Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,1
Superconductors aren't materials that have no electrical resistance when cooled to certain temperatures.,0
Photosynthesis is the process by which plants convert sunlight into chemical energy.,1
Photosynthesis isn't the process by which plants convert sunlight into chemical energy.,0
Antibiotics are used to cause bacterial infections.,0
Antibiotics aren't used to cause bacterial infections.,1
The largest canyon in the world is located in Europe.,0
The largest canyon in the world isn't located in Europe.,1
The largest reptile in the world is the mouse.,0
The largest reptile in the world isn't the mouse.,1
The only continent without any deserts is Antarctica.,0
The only continent with deserts is Antarctica.,1
Light can exhibit neither wave-like nor particle-like properties.,0
Light can exhibit either wave-like or particle-like properties.,1
Ice cream is a popular dessert.,1
Ice cream isn't a popular dessert.,0
There are no stars in our solar system.,0
There are stars in our solar system.,1
The process by which a liquid turns into a gas is called evaporation.,1
The process by which a liquid turns into a gas isn't called evaporation.,0
The Great Wall of China was built in the 21st century.,0
The Great Wall of China wasn't built in the 21st century.,1
The smallest tree in the world is the redwood.,0
The smallest tree in the world isn't the redwood.,1
The Roman Empire existed from 27 BC to 476 AD.,1
The Roman Empire didn't exist from 27 BC to 476 AD.,0
"The primary colors of light are red, green, and blue.",1
"The primary colors of light aren't red, green, and blue.",0
Magnetism is a force that attracts or repels certain materials.,1
Magnetism isn't a force that attracts or repels certain materials.,0
The study of matter and its interactions with energy is called physics.,1
The study of matter and its interactions with energy isn't called physics.,0
Migration prevents animals from finding better resources.,0
Migration helps animals find better resources.,1
Water is essential for life.,1
Water isn't essential for life.,0
A circle has 200 degrees.,0
A circle doesn't have 200 degrees.,1
The planet Pluto has five known moons.,1
The planet Pluto doesn't have five known moons.,0
The Pacific Ocean is the smallest ocean in the world.,0
The Pacific Ocean isn't the smallest ocean in the world.,1
The highest mountain in the world is Mount Fuji.,0
The highest mountain in the world isn't Mount Fuji.,1
Evolution occurs through the process of artificial selection.,0
Evolution doesn't occur through the process of artificial selection.,1
The scientific method is a process for testing hypotheses and acquiring knowledge.,1
The scientific method isn't a process for testing hypotheses and acquiring knowledge.,0
Pizza is a type of food that no one likes.,0
Pizza isn't a type of food that no one dislikes.,1
The study of the Earth's core beyond Earth's atmosphere is called geoastronomy.,0
The study of the Earth's core beyond Earth's atmosphere isn't called geoastronomy.,1
The greenhouse effect helps regulate Earth's temperature.,1
The greenhouse effect doesn't help regulate Earth's temperature.,0
The shortest distance between two points is a curve.,0
The shortest distance between two points isn't a curve.,1
Water is useless for life.,0
Water isn't useless for life.,1
The smallest state in the United States is Texas.,0
The smallest state in the United States isn't Texas.,1
Fossils are the preserved remains or traces of organisms that lived in the past.,1
Fossils aren't the preserved remains or traces of organisms that lived in the past.,0
The first man-made satellite was launched by North Korea.,0
The first man-made satellite wasn't launched by North Korea.,1
Cows are carnivores and only eat meat.,0
Cows aren't carnivores and they don't only eat meat.,1
"Our solar system consists of eight stars: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0
"Our solar system doesn't consist of eight stars: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",1
"Tides are caused by the gravitational interactions between the Earth, Moon, and Sun.",1
"Tides aren't caused by the gravitational interactions between the Earth, Moon, and Sun.",0
Water is poisonous to humans.,0
Water isn't poisonous to humans.,1
Elephants can fly.,0
Elephants can't fly.,1
The smallest planet in our solar system is Saturn.,0
The smallest planet in our solar system isn't Saturn.,1
The planet Mars has the largest volcano in our solar system.,1
The planet Mars doesn't have the largest volcano in our solar system.,0
The process by which plants release oxygen and absorb carbon dioxide is called respiration.,1
The process by which plants release oxygen and absorb carbon dioxide isn't called respiration.,0
"The moon is a star, not a satellite.",0
"The moon isn't a star, it's a satellite.",1
The highest point in Africa is Mount Kilimanjaro.,1
The highest point in Africa isn't Mount Kilimanjaro.,0
Mercury is the largest planet.,0
Mercury isn't the largest planet.,1
Auroras occur at Earth's equator.,0
Auroras don't occur at Earth's equator.,1
Metamorphosis is a biological process in which an organism undergoes a significant change in form during its life cycle.,1
Metamorphosis isn't a biological process in which an organism undergoes a significant change in form during its life cycle.,0
The study of spontaneity and the variation of non-inherited characteristics is called anti-genetics.,0
The study of spontaneity and the variation of non-inherited characteristics isn't called anti-genetics.,1
The boiling point of water decreases as altitude increases.,1
The boiling point of water doesn't decrease as altitude increases.,0
"The speed of light is approximately 299,792,458 meters per second.",1
"The speed of light isn't approximately 299,792,458 meters per second.",0
Humans have no basic senses.,0
Humans do have basic senses.,1
Rainbows form when light refracts through water droplets.,1
Rainbows don't form when light refracts through water droplets.,0
Jupiter is mostly made of hydrogen and helium.,1
Jupiter isn't mostly made of hydrogen and helium.,0
The shortest month of the year is February.,1
The shortest month of the year isn't February.,0
The moon is made of cheese.,0
The moon isn't made of cheese.,1
"Tides are prevented by the gravitational interactions between the Earth, Moon, and Sun.",0
"Tides aren't prevented by the gravitational interactions between the Earth, Moon, and Sun.",1
Volcanoes form at areas where Earth's tectonic plates interact.,1
Volcanoes don't form at areas where Earth's tectonic plates interact.,0
"The three main types of chemical bonds are ionic, covalent, and metallic.",1
"The three main types of chemical bonds aren't ionic, covalent, and metallic.",0
The respiratory system allows for the exchange of gases between the body and the environment.,1
The respiratory system doesn't allow for the exchange of gases between the body and the environment.,0
Humans have five basic senses.,1
Humans don't have five basic senses.,0
Honey is produced by bees.,1
Honey isn't produced by bees.,0
A group of wolves is called a pack.,1
A group of wolves isn't called a pack.,0
The process of pollination is harmful for plant reproduction.,0
The process of pollination isn't harmful for plant reproduction.,1
All animals are colorblind.,0
Not all animals are colorblind.,1
"The human body is made up of bones, muscles, and organs.",1
"The human body isn't made up of bones, muscles, and organs.",0
Sound travels through the air as vibrations.,1
Sound doesn't travel through the air as vibrations.,0
The human brain is uninvolved in the body's functions and emotions.,0
The human brain is involved in the body's functions and emotions.,1
An adult human has 32 toes.,0
An adult human doesn't have 32 toes.,1
The Earth's rotation on its axis causes day and night.,1
The Earth's rotation on its axis doesn't cause day and night.,0
The sun is a star.,1
The sun isn't a star.,0
The currency of Japan is the yen.,1
The currency of Japan isn't the yen.,0
There are no plants in the desert.,0
There are plants in the desert.,1
Antibiotics are used to treat bacterial infections.,1
Antibiotics aren't used to treat bacterial infections.,0
The Great Wall of China is the longest wall in the world.,1
The Great Wall of China isn't the longest wall in the world.,0
Iron rusts in the presence of oxygen and water.,1
Iron doesn't rust in the presence of oxygen and water.,0
"Mars has the largest volcano, Olympus Mons.",1
"Mars doesn't have the largest volcano, Olympus Mons.",0
"Mitochondria are the 'powerhouses' of cells, producing energy through cellular respiration.",1
"Mitochondria aren't the 'powerhouses' of cells, they don't produce energy through cellular respiration.",0
The least abundant gas in Earth's atmosphere is nitrogen.,0
The least abundant gas in Earth's atmosphere isn't nitrogen.,1
The alphabet consists of 26 letters.,1
The alphabet doesn't consist of 26 letters.,0
"The primary colors of darkness are red, green, and blue.",0
"The primary colors of darkness aren't red, green, and blue.",1
Sunflowers follow the movement of the moon across the sky.,0
Sunflowers don't follow the movement of the moon across the sky.,1
The largest volcano in the world is located in Hawaii.,0
The largest volcano in the world isn't located in Hawaii.,1
The Great Wall of China can be seen from space.,0
The Great Wall of China can't be seen from space.,1
A tomato is a type of fruit.,0
A tomato isn't a type of fruit.,1
The Krebs cycle is a series of chemical reactions that generate energy in cells.,1
The Krebs cycle isn't a series of chemical reactions that generate energy in cells.,0
The Earth is the only planet in the solar system.,0
The Earth isn't the only planet in the solar system.,1
The largest glacier in the world is located in Africa.,0
The largest glacier in the world isn't located in Africa.,1
Diamonds are made of carbon.,1
Diamonds aren't made of carbon.,0
Sound travels through the air as light.,0
Sound doesn't travel through the air as light.,1
Trees release carbon dioxide and absorb oxygen.,0
Trees don't release carbon dioxide and absorb oxygen.,1
The human body has 206 bones.,1
The human body doesn't have 206 bones.,0
The Coriolis effect prevents the movement of large-scale weather systems.,0
The Coriolis effect doesn't prevent the movement of large-scale weather systems.,1
"The auroras, or polar lights, are natural light displays caused by the interaction of solar particles with Earth's magnetic field.",1
"The auroras, or polar lights, aren't natural light displays caused by the interaction of solar particles with Earth's magnetic field.",0
The human digestive system breaks down food into nutrients.,1
The human digestive system doesn't break down food into nutrients.,0
The Sahara is the largest hot desert.,1
The Sahara isn't the largest hot desert.,0
Lightning is a discharge of static electricity.,1
Lightning isn't a discharge of static electricity.,0
The largest bird in the world is the sparrow.,0
The largest bird in the world isn't the sparrow.,1
The most abundant element in the Earth's atmosphere is gold.,0
The most abundant element in the Earth's atmosphere isn't gold.,1
"Humans need air, water, and food to survive.",1
"Humans don't need air, water, and food to survive.",0
The two main types of cells are prokaryotic (without a nucleus) and eukaryotic (with a nucleus).,1
The two main types of cells aren't prokaryotic (without a nucleus) and eukaryotic (with a nucleus).,0
Oxygen is necessary for humans to breathe.,1
Oxygen isn't necessary for humans to breathe.,0
Elephants are the largest land animals on Earth.,1
Elephants aren't the largest land animals on Earth.,0
Diamonds are formed from carbon.,1
Diamonds aren't formed from carbon.,0
The largest lake in the world is located in Antarctica.,0
The largest lake in the world isn't located in Antarctica.,1
The first man-made satellite was launched by France.,0
The first man-made satellite wasn't launched by France.,1
Seasons are caused by Earth's tilt.,1
Seasons aren't caused by Earth's tilt.,0
The largest mammal in the world is the mouse.,0
The largest mammal in the world isn't the mouse.,1
The planet Neptune is the farthest planet from the sun in our solar system.,1
The planet Neptune isn't the farthest planet from the sun in our solar system.,0
The highest mountain in the world is Mount Kilimanjaro.,0
The highest mountain in the world isn't Mount Kilimanjaro.,1
Fermentation is a process by which microorganisms create complex organic compounds.,0
Fermentation isn't a process by which microorganisms create complex organic compounds.,1
Cats can bark like dogs.,0
Cats can't bark like dogs.,1
"The human circulatory system is a closed system consisting of the heart, blood vessels, and blood.",1
"The human circulatory system isn't a closed system consisting of the heart, blood vessels, and blood.",0
The Earth's atmosphere is composed mostly of nitrogen and oxygen.,1
The Earth's atmosphere isn't composed mostly of nitrogen and oxygen.,0
A group of lions is called a pride.,1
A group of lions isn't called a pride.,0
Evolution occurs through the process of natural selection.,1
Evolution doesn't occur through the process of natural selection.,0
The Mona Lisa was painted by Michelangelo.,0
The Mona Lisa wasn't painted by Michelangelo.,1
Fermentation is a process by which microorganisms break down complex organic compounds.,1
Fermentation isn't a process by which microorganisms break down complex organic compounds.,0
Fossils provide evidence of past life on Earth.,1
Fossils don't provide evidence of past life on Earth.,0
The sun sets in the east.,0
The sun doesn't set in the east.,1
Hybrids are the offspring of identical plants or animals from the same species or varieties.,0
Hybrids aren't the offspring of identical plants or animals from the same species or varieties.,1
Cars can travel faster than the speed of light.,0
Cars can't travel faster than the speed of light.,1
Friction is the force that resists motion between two surfaces in contact.,1
Friction isn't the force that resists motion between two surfaces in contact.,0
The Pacific Ocean is the largest ocean in the world.,1
The Pacific Ocean isn't the largest ocean in the world.,0
"Jupiter has the Great Blue Calm, a giant peaceful area.",0
"Jupiter doesn't have the Great Blue Calm, a giant peaceful area.",1
Mount Everest is the highest mountain in the world.,1
Mount Everest isn't the highest mountain in the world.,0
A substance that can be broken down into simpler substances by chemical means is called a compound.,0
A substance that can be broken down into simpler substances by chemical means isn't called a compound.,1
The smallest ocean in the world is the Atlantic Ocean.,0
The smallest ocean in the world isn't the Atlantic Ocean.,1
The human body is not affected by the force of gravity.,0
The human body is affected by the force of gravity.,1
"The oldest known human fossils are around 300,000 years old.",1
"The oldest known human fossils aren't around 300,000 years old.",0
"The capital of the United States is Washington, D.C.",1
"The capital of the United States isn't Washington, D.C.",0
"The process by which a gas turns directly into a solid, without becoming a liquid, is called deposition.",0
"The process by which a gas turns directly into a solid, without becoming a liquid, isn't called deposition.",1
The electron configuration of an atom determines its physical properties.,0
The electron configuration of an atom doesn't determine its physical properties.,1
Oxygen is essential for human life.,1
Oxygen isn't essential for human life.,0
Oxygen is essential for respiration.,1
Oxygen isn't essential for respiration.,0
The Titanic was a famous ship that sank in 1912.,1
The Titanic wasn't a famous ship that sank in 1912.,0
There are no oceans in Africa.,0
There are oceans in Africa.,1
Neptune has the calmest winds in the solar system.,0
Neptune doesn't have the calmest winds in the solar system.,1
Ice is hot.,0
Ice isn't hot.,1
The atomic number of an element represents the number of protons in its nucleus.,1
The atomic number of an element doesn't represent the number of protons in its nucleus.,0
The human eye can see infrared light.,0
The human eye can't see infrared light.,1
Hibernation conserves energy during cold periods.,1
Hibernation doesn't conserve energy during cold periods.,0
The largest land animal in the world is the whale.,0
The largest land animal in the world isn't the whale.,1
Rainbows are formed when light is refracted through water droplets in the air.,1
Rainbows aren't formed when light is refracted through water droplets in the air.,0
The human muscular system allows us to move and lift things.,1
The human muscular system doesn't allow us to move and lift things.,0
The Sun is a star.,1
The Sun isn't a star.,0
The Earth's tides are primarily caused by the repulsive push of the sun.,0
The Earth's tides aren't primarily caused by the repulsive push of the sun.,1
The Earth is round.,1
The Earth isn't round.,0
The Earth's magnetic field is what causes compasses to point north.,1
The Earth's magnetic field isn't what causes compasses to point north.,0
The Coriolis effect influences the movement of large-scale weather systems.,1
The Coriolis effect doesn't influence the movement of large-scale weather systems.,0
Lava is solid rock from volcanoes.,0
Lava isn't solid rock from volcanoes.,1
Sound travels faster through solids than through liquids or gases.,1
Sound doesn't travel faster through solids than through liquids or gases.,0
Chemical reactions involve the conservation of atoms to maintain old substances.,0
Chemical reactions don't involve the conservation of atoms to maintain old substances.,1
The unscientific method is a process for ignoring hypotheses and losing knowledge.,0
The unscientific method isn't a process for ignoring hypotheses and losing knowledge.,1
"Sharks are mammals, not fish.",0
"Sharks aren't mammals, they are fish.",1
The first successful human heart transplant was performed in 1967.,1
The first successful human heart transplant wasn't performed in 1967.,0
"The planet Mars is known as the Red Planet"" due to its reddish appearance.""",1
"The planet Mars isn't known as the Red Planet"" due to its reddish appearance.""",0
"Electromagnetic waves include radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",1
"Electromagnetic waves don't include radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",0
Octopuses have one heart.,0
Octopuses don't have one heart.,1
Earthquakes are caused by the movement of tectonic plates.,1
Earthquakes aren't caused by the movement of tectonic plates.,0
The Earth orbits the Sun.,1
The Earth doesn't orbit the Sun.,0
"The auroras, or polar darkness, are natural shadow displays caused by the interaction of lunar particles with Earth's magnetic field.",0
"The auroras, or polar darkness, aren't natural shadow displays caused by the interaction of lunar particles with Earth's magnetic field.",1
Water freezes at 0 degrees Celsius (32 degrees Fahrenheit) and boils at 100 degrees Celsius (212 degrees Fahrenheit).,1
Water doesn't freeze at 0 degrees Celsius (32 degrees Fahrenheit) and boil at 100 degrees Celsius (212 degrees Fahrenheit).,0
"The pH scale measures the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",1
"The pH scale doesn't measure the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",0
"The human reproductive system includes the ovaries, uterus, and testes.",1
"The human reproductive system doesn't include the ovaries, uterus, and testes.",0
The Hubble Space Telescope has provided valuable information about distant celestial objects.,1
The Hubble Space Telescope hasn't provided valuable information about distant celestial objects.,0
The planet Uranus is tilted on its side.,1
The planet Uranus isn't tilted on its side.,0
The sun rises in the east and sets in the west.,1
The sun doesn't rise in the east and set in the west.,0
Polar bears have black fur to stand out in their snowy environment.,0
Polar bears don't have black fur to stand out in their snowy environment.,1
The highest point on Earth is at the bottom of the ocean.,0
The highest point on Earth isn't at the bottom of the ocean.,1
A substance that cannot be broken down into simpler substances by chemical means is called an element.,1
A substance that cannot be broken down into simpler substances by chemical means isn't called an element.,0
The human skeleton provides support and protection for the body.,1
The human skeleton doesn't provide support and protection for the body.,0
Sound remains stationary through various mediums.,0
Sound doesn't remain stationary through various mediums.,1
Saturn has thousands of rings.,1
Saturn doesn't have thousands of rings.,0
The conservation of energy principle states that energy cannot be created or destroyed.,1
The conservation of energy principle doesn't state that energy cannot be created or destroyed.,0
Seasons are caused by Earth's constant alignment.,0
Seasons aren't caused by Earth's constant alignment.,1
Sound travels through the air as waves.,1
Sound doesn't travel through the air as waves.,0
Saturn's largest moon is Titan.,1
Saturn's largest moon isn't Titan.,0
Light travels faster than sound.,1
Light doesn't travel faster than sound.,0
The process of aging is influenced solely by environmental factors.,0
The process of aging isn't influenced solely by environmental factors.,1
Coral reefs are made of non-living materials.,0
Coral reefs aren't made of non-living materials.,1
Mercury has numerous moons.,0
Mercury doesn't have numerous moons.,1
The Earth has one moon.,1
The Earth doesn't have one moon.,0
Symbiosis is a distant relationship between two species.,0
Symbiosis isn't a distant relationship between two species.,1
Venus is similar in size to Earth.,1
Venus isn't similar in size to Earth.,0
Birds have feathers and wings.,1
Birds don't have feathers and wings.,0
The coldest temperature on Earth is 100 degrees Celsius.,0
The coldest temperature on Earth isn't 100 degrees Celsius.,1
The Milky Way is a spiral galaxy.,1
The Milky Way isn't a spiral galaxy.,0
The Great Sphinx of Giza is an ancient statue in Egypt.,1
The Great Sphinx of Giza isn't an ancient statue in Egypt.,0
"Bananas are vegetables, not fruit.",0
"Bananas aren't vegetables, they are fruit.",1
Earth has no magnetic field.,0
Earth does have a magnetic field.,1
The human endocrine system produces hormones that regulate various bodily functions.,1
The human endocrine system doesn't produce hormones that regulate various bodily functions.,0
The Krebs cycle is a series of chemical reactions that consume energy in cells.,0
The Krebs cycle isn't a series of chemical reactions that consume energy in cells.,1
The circulatory system blocks nutrients and oxygen throughout the body.,0
The circulatory system doesn't block nutrients and oxygen throughout the body.,1
Lava is molten rock from volcanoes.,1
Lava isn't molten rock from volcanoes.,0
Oxygen is toxic for respiration.,0
Oxygen isn't toxic for respiration.,1
The Sahara Desert is the largest hot desert in the world.,1
The Sahara Desert isn't the largest hot desert in the world.,0
Water is wet.,1
Water isn't wet.,0
The human urinary system helps remove waste products from the body.,1
The human urinary system doesn't help remove waste products from the body.,0
Deposition is the rapid building up of Earth's surface by natural processes.,0
Deposition isn't the rapid building up of Earth's surface by natural processes.,1
Sunflowers follow the movement of the sun across the sky.,1
Sunflowers don't follow the movement of the sun across the sky.,0
The Amazon rainforest is home to minimal biodiversity.,0
The Amazon rainforest isn't home to minimal biodiversity.,1
Atoms are the basic breaking points of matter.,0
Atoms aren't the basic breaking points of matter.,1
Mercury has no moons.,1
Mercury does have moons.,0
The human liver can regenerate itself up to 75%.,1
The human liver can't regenerate itself up to 75%.,0
Erosion is the gradual wearing away of Earth's surface by natural processes.,1
Erosion isn't the gradual wearing away of Earth's surface by natural processes.,0
Hibernation wastes energy during warm periods.,0
Hibernation doesn't waste energy during warm periods.,1
The largest animal in the world is a mosquito.,0
The largest animal in the world isn't a mosquito.,1
The Earth's largest ocean is the Pacific Ocean.,1
The Earth's largest ocean isn't the Pacific Ocean.,0
The Hubble Space Telescope has provided no information about distant celestial objects.,0
The Hubble Space Telescope has provided information about distant celestial objects.,1
Volcanic eruptions can create new land.,1
Volcanic eruptions can't create new land.,0
"The three types of rocks are igneous, sedimentary, and metamorphic.",1
"The three types of rocks aren't igneous, sedimentary, and metamorphic.",0
Gravity pulls objects towards each other.,1
Gravity doesn't pull objects towards each other.,0
The sun rises in the east and sets in the west.,1
The sun doesn't rise in the east and set in the west.,0
The tallest waterfall in the world is located in North America.,0
The tallest waterfall in the world isn't located in North America.,1
All birds can fly backwards.,0
Not all birds can fly backwards.,1
The human body has 206 bones.,1
The human body doesn't have 206 bones.,0
The smallest continent in the world is Australia.,1
The smallest continent in the world isn't Australia.,0
The sun revolves around the moon.,0
The sun doesn't revolve around the moon.,1
"The Earth is flat, not round.",0
"The Earth isn't flat, it is round.",1
Trees absorb carbon dioxide and release oxygen.,1
Trees don't absorb carbon dioxide and release oxygen.,0
The tallest building in the world is the Burj Khalifa in Dubai.,1
The tallest building in the world isn't the Burj Khalifa in Dubai.,0
Butterflies go through a process called metamorphosis.,1
Butterflies don't go through a process called metamorphosis.,0
The planet Mars is named after the Roman god of war.,1
The planet Mars isn't named after the Roman god of war.,0
The tallest animal in the world is the elephant.,0
The tallest animal in the world isn't the elephant.,1
The largest ocean in the world is the Pacific Ocean.,1
The largest ocean in the world isn't the Pacific Ocean.,0
The Mona Lisa is a famous painting by Leonardo da Vinci.,1
The Mona Lisa isn't a famous painting by Leonardo da Vinci.,0
The first Olympic Games were held in ancient Greece in 776 BC.,1
The first Olympic Games weren't held in ancient Greece in 776 BC.,0
Atoms are the basic building blocks of matter.,1
Atoms aren't the basic building blocks of matter.,0
The study of non-substances and their non-interactions is called anti-chemistry.,0
The study of non-substances and their non-interactions isn't called anti-chemistry.,1
The largest ocean in the world is the Indian Ocean.,0
The largest ocean in the world isn't the Indian Ocean.,1
"The four fundamental forces of nature are gravity, electromagnetism, the strong nuclear force, and the weak nuclear force.",1
"The four fundamental forces of nature aren't gravity, electromagnetism, the strong nuclear force, and the weak nuclear force.",0
"The human body has four types of blood groups: A, B, AB, and O.",1
"The human body doesn't have four types of blood groups: A, B, AB, and O.",0
Convection is the transfer of heat through the movement of fluids or gases.,1
Convection isn't the transfer of heat through the movement of fluids or gases.,0
The human body has more than 600 muscles.,1
The human body doesn't have more than 600 muscles.,0
